Date,Open,High,Low,Close,Volume,return_1d,ma_5,ma_20,ma_ratio,bias_5,bias_20,vol_chg,volume_ratio_20,rsi_14,macd,macd_signal,macd_hist,atr_ratio_14,volatility_20,bb_width_20,future_return,target,pred_prob_up,target_position,signal_direction,confirmed_target_position,asset_ret,position,position_chg,cost,strategy_ret_gross,strategy_ret,buy_hold_ret,strategy_cum,buy_hold_cum
2024-05-29,41.42780122834035,41.43981350161197,40.971364169067805,41.043434143066406,27187816,-0.013568002288379843,41.26684646606445,39.726966094970706,1.0387615899843077,-0.005413845305135334,0.033137895427216124,0.23028383059074287,0.965329564209763,79.82714894606252,0.022796000679854,0.019902931272111107,0.002893069407742893,0.012291492102044563,0.008409505683077438,0.1283032571657098,-0.017266752731825208,0,0.5049211715968409,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2024-05-30,40.35877185919309,40.59900264406924,40.28670189060407,40.334747314453125,37110048,-0.017266752731825208,41.10348892211914,39.86810150146484,1.0309868635357244,-0.018702587732213893,0.011704741269687347,0.364951417943979,1.2896009404379238,66.3184830837838,0.021011778442892624,0.02012470070626741,0.0008870777366252122,0.01316686089911358,0.008872977943188462,0.11717874343676041,-0.01131620222306462,0,0.5227802986203381,1.0,1,1.0,-0.017266752731825208,1.0,1.0,0.001,-0.017266752731825208,-0.01826675273182521,-0.017266752731825208,0.9817332472681748,0.9827332472681748
2024-05-31,40.41883043496005,40.57497898227513,39.87831115722656,39.87831115722656,33146844,-0.01131620222306462,40.882476806640625,39.97680587768555,1.0226549097425668,-0.0245622508186919,-0.0024637966514969856,-0.10679598150883551,1.1314544099587844,56.958736727684666,0.01836574195826437,0.019772908956666804,-0.001407166998402435,0.013597255621216844,0.009472613806836819,0.10518814756979876,0.021385593455431673,1,0.5252963893239826,1.0,1,1.0,-0.01131620222306462,1.0,0.0,0.0,-0.01131620222306462,-0.01131620222306462,-0.01131620222306462,0.9706237553129822,0.9716124391107591
2024-06-03,40.51492258988731,40.779177933766505,40.19061321217856,40.73113250732422,35980328,0.021385593455431673,40.719119262695315,40.10112533569336,1.0154108873960175,0.00029502712353379756,0.015710461149330834,0.08548276873659533,1.224839346660989,61.78490500768165,0.017232367088434532,0.019264800583020353,-0.0020324334945858204,0.014155127338575272,0.010036888707899826,0.09778105935464533,-0.015924443184881176,0,0.5307837818299305,1.0,1,1.0,0.021385593455431673,1.0,0.0,0.0,0.021385593455431673,0.021385593455431673,0.021385593455431673,0.99138112034229,0.9923909477298222
2024-06-04,40.538948972178616,40.538948972178616,39.99842965254957,40.08251190185547,31950448,-0.015924443184881176,40.41402740478516,40.182203483581546,1.0057693182828646,-0.008202981098845874,-0.0024809884248088165,-0.11200231415344519,1.07478385878258,50.44853618695108,0.015424593951915875,0.018496759256799458,-0.0030721653048835836,0.014212953108362077,0.010883545350272809,0.08972808081719831,0.009589250993824239,1,0.5239974447126767,1.0,1,1.0,-0.015924443184881176,1.0,0.0,0.0,-0.015924443184881176,-0.015924443184881176,-0.015924443184881176,0.9755939280168353,0.9765876744655082
2024-06-05,40.214630122983465,40.55095540614283,39.914341655321905,40.46687316894531,18128396,0.009589250993824239,40.29871520996094,40.275292778015135,1.0005815583284496,0.004172787100240161,0.004756772147780808,-0.4326090200675746,0.6158100811452013,52.16446853763125,0.014242372140038782,0.017645881833447324,-0.0034035096934085414,0.013887129958569463,0.011007118557924477,0.08169933685553328,0.03413479902429728,1,0.534584504008712,1.0,1,1.0,0.009589250993824239,1.0,0.0,0.0,0.009589250993824239,0.009589250993824239,0.009589250993824239,0.9849491430606396,0.9859524187934331
2024-06-06,41.49986784876735,41.94429626448551,41.47584330416551,41.848201751708984,68229592,0.03413479902429728,40.60140609741211,40.43985080718994,1.0039949526765675,0.030708189053983093,0.034825819492604326,2.7636860977661786,2.143248903690061,62.12913624285986,0.015463758809271056,0.01720945722861207,-0.0017456984193410154,0.01554044327275457,0.013042693729817655,0.07807289624462666,-0.007749683120401474,0,0.5727179395934944,1.0,1,1.0,0.03413479902429728,1.0,0.0,0.0,0.03413479902429728,0.03413479902429728,0.03413479902429728,1.0185701841081685,1.0196077064564668
2024-06-07,41.63199456596257,41.65601544438725,41.41578466635588,41.52389144897461,27000588,-0.007749683120401474,40.93052215576172,40.57437992095947,1.0087775151584826,0.014496988114512943,0.023401750805922994,-0.6042686580919316,0.8640770202280825,59.43239518986523,0.016119495534278563,0.016991464889745372,-0.000871969355466809,0.015537851962230342,0.013287380929645376,0.07176881316565784,0.002603433879586836,1,0.5084264520443958,1.0,1,1.0,-0.007749683120401474,1.0,0.0,0.0,-0.007749683120401474,-0.007749683120401474,-0.007749683120401474,1.0106765879454411,1.0117060698243099
2024-06-11,41.5959593373267,41.86021466949842,41.535901640526845,41.631996154785156,43428272,0.002603433879586836,41.110694885253906,40.69449520111084,1.0102274197550853,0.012680429532662574,0.023037537363253202,0.6084194907162763,1.3744803004417627,60.43047672128906,0.016519600626462985,0.016897092037088897,-0.0003774914106259124,0.015518116384175792,0.013191954871917301,0.06799254563347065,0.01788799237060479,1,0.5396568954290766,1.0,1,1.0,0.002603433879586836,1.0,0.0,0.0,0.002603433879586836,0.002603433879586836,0.002603433879586836,1.0133078176158035,1.0143399796826742
2024-06-12,41.63199575066427,42.38872125674455,41.63199575066427,42.376708984375,30368844,0.01788799237060479,41.56953430175781,40.83863353729248,1.0178972874740753,0.01941745790938665,0.037662265209681856,-0.3007125864920437,0.962114487402955,60.56105887297696,0.017786408926885596,0.017074955415048238,0.000711453511837358,0.015306143913389365,0.013585405159110116,0.07128603386717121,0.014455836814057266,1,0.5206126213513435,1.0,1,1.0,0.01788799237060479,1.0,0.0,0.0,0.01788799237060479,0.01788799237060479,0.01788799237060479,1.031433860126389,1.0324844855004374
