Date,Open,High,Low,Close,Volume,return_1d,ma_5,ma_20,ma_ratio,bias_5,bias_20,vol_chg,volume_ratio_20,rsi_14,macd,macd_signal,macd_hist,atr_ratio_14,volatility_20,bb_width_20,future_return,target,pred_prob_up,target_position,signal_direction,confirmed_target_position,asset_ret,position,position_chg,cost,strategy_ret_gross,strategy_ret,buy_hold_ret,strategy_cum,buy_hold_cum
2024-06-05,93.36369592863535,94.41272474844244,92.79149905200222,94.17430877685547,4539336,0.009713808700545945,93.74516296386719,93.5711181640625,1.0018600269315958,0.004577791529934094,0.006446333277062788,-0.2933236875031233,0.9238440481066711,52.65308894656206,0.014538555729308903,0.017725869840020385,-0.0031873141107114818,0.013309229380465764,0.010099110382379563,0.08031966858183516,0.05873425248600195,1,0.6019576073058999,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2024-06-06,96.74919674894916,97.51213075567726,96.41541584945983,97.0829849243164,9709787,0.030886089690904894,94.41272583007813,93.94304733276367,1.00499960891891,0.02828283020918332,0.033423842218259114,1.139032448798679,1.8401125961360294,63.33336888926815,0.015615581577689525,0.017303812187554213,-0.001688230609864689,0.014980362254320798,0.011881550551504314,0.07643182253250372,0.03389003620550346,1,0.6114008460819709,2.0,1,2.0,0.030886089690904894,0.0,0.0,0.0,0.0,0.0,0.030886089690904894,1.0,1.030886089690905
2024-06-07,96.79688264685396,96.79688264685396,96.17699967719113,96.36773681640625,3280232,-0.0073673889247198865,95.08982543945312,94.2434513092041,1.0089807208722879,0.013438991722272364,0.022540404428022853,-0.6621726099655945,0.6187539508795418,60.89738264250645,0.016154021695448037,0.017073854089132978,-0.0009198323936849412,0.014879491745027127,0.012108543556427669,0.0705228902923811,0.04106867233858735,1,0.610901474411989,2.0,1,2.0,-0.0073673889247198865,2.0,2.0,0.002,-0.014734777849439773,-0.016734777849439775,-0.0073673889247198865,0.9832652221505602,1.0232911509310683
2024-06-11,96.70152796668076,97.2737248932299,96.46311197429539,96.60616302490234,5780287,0.0024741289603005256,95.49990234375,94.52478256225587,1.0103160224764536,0.011583893323475758,0.02201941550381914,0.762157981508625,1.0774254069534739,61.70886620738821,0.016457628392564833,0.01695060894981935,-0.0004929805572545173,0.015019056178420065,0.012080225080029214,0.06570249720950659,0.05577473967536717,1,0.638758300454786,2.0,1,2.0,0.0024741289603005256,2.0,0.0,0.0,0.004948257920601051,0.004948257920601051,0.0024741289603005256,0.9881306720741183,1.0258229052024062
2024-06-12,96.60616077468902,98.46580256162743,96.60616077468902,98.37043762207031,6083668,0.018262547045918787,96.52032623291015,94.85856552124024,1.0175182989805789,0.0191681012836169,0.037022192793372044,0.052485456171985856,1.0992157515010945,61.58728642968491,0.017673264108176084,0.017095139981490697,0.0005781241266853872,0.014749681831049136,0.012513300120803343,0.06864757973283589,0.06883177015591446,1,0.6584753688900988,2.0,1,2.0,0.018262547045918787,2.0,0.0,0.0,0.03652509409183757,0.03652509409183757,0.018262547045918787,1.0242222378466561,1.0445570442694463
2024-06-13,99.89629628116103,100.75459527001732,99.08568339897167,99.70556640625,7841447,0.013572459536157933,97.62657775878907,95.19473190307617,1.0255460129683323,0.02129531419812336,0.04738533753912555,0.2889340772704887,1.3720805743862243,63.22188508975888,0.019473931455903138,0.017570898276373186,0.0019030331795299518,0.015713613201942114,0.012493146787974417,0.07953140943480864,0.060258215718154595,1,0.5808058267374255,1.0,1,1.0,0.013572459536157933,2.0,0.0,0.0,0.027144919072315865,0.027144919072315865,0.013572459536157933,1.0520246676050697,1.0587342524860022
2024-06-14,99.6578828354063,100.37313079833984,99.08568592023518,100.37313079833984,5827803,0.006695357302017202,98.28460693359375,95.5356674194336,1.0287739604318813,0.021249755479586074,0.05063515553482412,-0.25679495123795393,1.0377553426530046,65.87537923208767,0.02124009365938691,0.018304737352975935,0.0029353563064109765,0.01571089889541685,0.012499627309491968,0.09105817459516133,0.045130599804334315,1,0.5675217620533108,1.0,1,1.0,0.006695357302017202,1.0,1.0,0.001,0.006695357302017202,0.005695357302017202,0.006695357302017202,1.0580163239776166,1.06582285659428
2024-06-17,100.32543182373047,100.75458491197887,99.89628601135968,100.32543182373047,5835511,-0.0004752165667244457,99.07614593505859,95.88852310180664,1.0332430068806837,0.012609350887455184,0.04627153050645161,0.0013226253529845522,1.0169104101613409,63.05725960428702,0.022456023116100916,0.01913499450560093,0.003321028610499984,0.015209128768654937,0.012440444847459518,0.09814759423777555,0.022813787680548536,1,0.5871450774970021,1.0,1,1.0,-0.0004752165667244457,1.0,0.0,0.0,-0.0004752165667244457,-0.0004752165667244457,-0.0004752165667244457,1.0575135370925974,1.0653163599156328
2024-06-18,101.46983586271152,102.28044868616757,101.46983586271152,101.99434661865234,5302669,0.016635012325231013,100.15378265380859,96.33197593688965,1.0396732931069819,0.018377378428190205,0.05877976265609153,-0.091310255434357,0.9240204669281658,66.66660536344915,0.024071434341962024,0.020122282472873152,0.003949151869088872,0.015962075071277646,0.01269682728827043,0.1089851918905525,0.004675133220726213,1,0.6014603420803877,2.0,1,2.0,0.016635012325231013,1.0,0.0,0.0,0.016635012325231013,0.016635012325231013,0.016635012325231013,1.0751052878162315,1.0830379106930996
2024-06-19,102.51887314984587,105.47522989713086,102.51887314984587,105.14144897460938,12362822,0.03085565485039843,101.5079849243164,96.93516845703125,1.047173967302818,0.0357948594192079,0.08465741224987644,1.3314338496330809,1.9837335199863628,76.02033485987641,0.026979581979034623,0.021493742374105448,0.0054858396049291755,0.0170392129821247,0.01390722058207422,0.13070655948429863,-0.016326563191617516,0,0.4857965763956631,1.0,1,1.0,0.03085565485039843,2.0,1.0,0.001,0.06171130970079686,0.060711309700796856,0.03085565485039843,1.1403763379058072,1.1164557546553426
