Date,Open,High,Low,Close,Volume,return_1d,ma_5,ma_20,ma_ratio,bias_5,bias_20,vol_chg,volume_ratio_20,rsi_14,macd,macd_signal,macd_hist,atr_ratio_14,volatility_20,bb_width_20,future_return,target,pred_prob_up,target_position,signal_direction,confirmed_target_position,asset_ret,position,position_chg,cost,strategy_ret_gross,strategy_ret,buy_hold_ret,strategy_cum,buy_hold_cum
2024-05-24,40.67107099358633,41.03141715655556,40.67107099358633,40.98337173461914,14620304,-0.0040864405038809615,40.65185394287109,39.19905891418457,1.0370619874284996,0.008155047300276497,0.04551927698929781,-0.39103025375433287,0.5193548405660326,90.42546362460007,0.02122536363217961,0.017174989650229025,0.004050373981950586,0.011053437124386556,0.008269435110962321,0.12203586883600187,-0.02696363258123835,0,0.5837242323942458,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2024-05-27,41.259643971728316,41.65602336459277,41.259643971728316,41.54792022705078,22741680,0.013775062141965222,40.92812042236328,39.40265464782715,1.0387147969640733,0.015143617598154968,0.05444469664284246,0.5554861239547413,0.8082459677707403,91.31828463184122,0.02226217163698199,0.01819242604757962,0.00406974558940237,0.011502110259214717,0.00811181456588544,0.12518681645006274,-0.019658931548510394,0,0.5983508518364983,1.0,1,1.0,0.013775062141965222,0.0,0.0,0.0,0.0,0.0,0.013775062141965222,1.0,1.0137750621419652
2024-05-28,41.54791349521033,41.656016615236815,41.43981037518385,41.60797119140625,22098816,0.0014453422464302257,41.22600631713867,39.57562065124512,1.0417020791774148,0.009265143737893222,0.051353598673055556,-0.02826809628840088,0.7977485621869405,91.11836125789002,0.023128615410558436,0.019179663920175383,0.003948951490383053,0.011382402174362925,0.007568070867576082,0.130317838104123,-0.03666266933644313,0,0.6421413688389042,2.0,1,2.0,0.0014453422464302257,1.0,1.0,0.001,0.0014453422464302257,0.00044534224643022566,0.0014453422464302257,1.0004453422464303,1.0152403140676565
2024-05-29,41.42780122834035,41.43981350161197,40.971364169067805,41.043434143066406,27187816,-0.013568002288379843,41.26684646606445,39.726966094970706,1.0387615899843077,-0.005413845305135334,0.033137895427216124,0.23028383059074287,0.965329564209763,79.82714894606252,0.022796000679854,0.019902931272111107,0.002893069407742893,0.012291492102044563,0.008409505683077438,0.1283032571657098,-0.014047581206566573,0,0.6382341117375973,2.0,1,2.0,-0.013568002288379843,2.0,1.0,0.001,-0.027136004576759687,-0.028136004576759688,-0.013568002288379843,0.9722968075181868,1.001465531163131
2024-05-30,40.35877185919309,40.59900264406924,40.28670189060407,40.334747314453125,37110048,-0.017266752731825208,41.10348892211914,39.86810150146484,1.0309868635357244,-0.018702587732213893,0.011704741269687347,0.364951417943979,1.2896009404379238,66.3184830837838,0.021011778442892624,0.02012470070626741,0.0008870777366252122,0.01316686089911358,0.008872977943188462,0.11717874343676041,0.03752234829827583,1,0.6716688653317896,2.0,1,2.0,-0.017266752731825208,2.0,0.0,0.0,-0.034533505463650416,-0.034533505463650416,-0.017266752731825208,0.9387199904034677,0.9841734734670913
2024-05-31,40.41883043496005,40.57497898227513,39.87831115722656,39.87831115722656,33146844,-0.01131620222306462,40.882476806640625,39.97680587768555,1.0226549097425668,-0.0245622508186919,-0.0024637966514969856,-0.10679598150883551,1.1314544099587844,56.958736727684666,0.01836574195826437,0.019772908956666804,-0.001407166998402435,0.013597255621216844,0.009472613806836819,0.10518814756979876,0.04126504468205994,1,0.5492292402086891,1.0,1,1.0,-0.01131620222306462,2.0,0.0,0.0,-0.02263240444612924,-0.02263240444612924,-0.01131620222306462,0.9174744999189898,0.9730363674187618
2024-06-03,40.51492258988731,40.779177933766505,40.19061321217856,40.73113250732422,35980328,0.021385593455431673,40.719119262695315,40.10112533569336,1.0154108873960175,0.00029502712353379756,0.015710461149330834,0.08548276873659533,1.224839346660989,61.78490500768165,0.017232367088434532,0.019264800583020353,-0.0020324334945858204,0.014155127338575272,0.010036888707899826,0.09778105935464533,0.0221173238259198,1,0.6273247910908274,2.0,1,2.0,0.021385593455431673,1.0,1.0,0.001,0.021385593455431673,0.020385593455431672,0.021385593455431673,0.9361777620800636,0.9938453275897294
2024-06-04,40.538948972178616,40.538948972178616,39.99842965254957,40.08251190185547,31950448,-0.015924443184881176,40.41402740478516,40.182203483581546,1.0057693182828646,-0.008202981098845874,-0.0024809884248088165,-0.11200231415344519,1.07478385878258,50.44853618695108,0.015424593951915875,0.018496759256799458,-0.0030721653048835836,0.014212953108362077,0.010883545350272809,0.08972808081719831,0.057236859010658225,1,0.5901536140691889,1.0,1,1.0,-0.015924443184881176,2.0,1.0,0.001,-0.03184888636976235,-0.03284888636976235,-0.015924443184881176,0.9054253651515972,0.9780188941359672
2024-06-05,40.214630122983465,40.55095540614283,39.914341655321905,40.46687316894531,18128396,0.009589250993824239,40.29871520996094,40.275292778015135,1.0005815583284496,0.004172787100240161,0.004756772147780808,-0.4326090200675746,0.6158100811452013,52.16446853763125,0.014242372140038782,0.017645881833447324,-0.0034035096934085414,0.013887129958569463,0.011007118557924477,0.08169933685553328,0.062333123557476666,1,0.5393319325424699,1.0,1,1.0,0.009589250993824239,1.0,1.0,0.001,0.009589250993824239,0.008589250993824238,0.009589250993824239,0.9132022908690591,0.9873973627885394
2024-06-06,41.49986784876735,41.94429626448551,41.47584330416551,41.848201751708984,68229592,0.03413479902429728,40.60140609741211,40.43985080718994,1.0039949526765675,0.030708189053983093,0.034825819492604326,2.7636860977661786,2.143248903690061,62.12913624285986,0.015463758809271056,0.01720945722861207,-0.0017456984193410154,0.01554044327275457,0.013042693729817655,0.07807289624462666,0.03329512395108414,1,0.6110486087340651,2.0,1,2.0,0.03413479902429728,1.0,0.0,0.0,0.03413479902429728,0.03413479902429728,0.03413479902429728,0.9443742675364023,1.0211019733244473
